nr_conta;dt_interface;dt_movimentacao;mercado;sub_mercado;produto;ativo;emissor;indexador;cnpj_fundo;cge_fundo;tipo;tipo_opcao;quantidade;vl_custo;vl_bruto;vl_ir;vl_iof;vl_taxa;vl_taxa_compra;taxa_indexador;vl_preco_mercado;vl_preco_compra;vl_premio;vl_exercicio;vl_liquido;quantidade_contrato;vl_contrato;dt_aquisicao;dt_exercicio;dt_vencimento;vl_futuro_nao_compoem_pl;vl_aluguel_nao_compoem_pl;visualizacao_cliente;vl_bruto_curva_cliente;ir_curva_cliente;iof_curva_cliente;vl_liquido_curva_cliente;vl_bruto_curva_mercado;ir_curva_mercado;iof_curva_mercado;vl_liquido_curva_mercado;cod_certificado;tipo_previdencia
004748454;2026-06-16;2026-06-16;FUNDOS;FN;MCA II FICFIDC;;;;23711364000185;615847;;;43700.412406999996;;130265.97;3416.9400000000001;0;;;;;;;2.9808865;126849.03;;;;;;0;0;;;;;;;;;;;
008186983;2026-06-16;2026-06-16;FUNDOS;FN;MCA CRPR FICFIDC;;;;19392834000118;563913;;;6011.1535389999999;;25483.639999999999;822.53999999999996;0;;;;;;;4.2393926000000004;24661.099999999999;;;;;;0;0;;;;;;;;;;;
008186983;2026-06-16;2026-06-16;FUNDOS;FN;REAL INVESTOR CREDITO ESTRUT FICFIM CRPR;;;;46521568000159;4296812;;;46464.536268000003;;85076.380000000005;508.01999999999998;0;;;;;;;1.8309960000000001;84568.360000000001;;;;;;0;0;;;;;;;;;;;
020561429;2026-06-16;2026-06-16;FUNDOS;FN;BNP PARIBAS MATCH DI FIRF CRPR;;;;09636393000107;535154;;;132.32851479999999;;72478.940000000002;280.61000000000001;0;;;;;;;547.71971680000001;72198.330000000002;;;;;;0;0;;;;;;;;;;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA024002ML;MARFRIG;100% IPCA;;;;;60;61733.870000000003;67417.899999999994;0;0;6.9400000000000004;6.9400000000000004;IPCA;;;;1123.6317579700001;67417.899999999994;;;2024-08-01;;2034-03-15;0;0;Precificação na Curva Cliente;67417.905478200002;0;0;67417.905478200002;55342.316387999999;0;0;55342.316387999999;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA02300JG5;JBS V;100% IPCA;;;;;96;105368.53;114202.11000000002;0;0;6.6399999999999997;6.6399999999999997;IPCA;;;;1189.6053927400001;114202.11000000002;;;2024-08-05;;2038-09-15;0;0;Precificação na Curva Cliente;114202.11770304001;0;0;114202.11770304001;92859.414118080007;0;0;92859.414118080007;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRI;CRI-23L1737623;REDE DOR XII;100% IPCA;;;;;50;52112.660000000003;56925.290000000001;0;0;6.9000000000000004;6.9000000000000004;IPCA;;;;1138.50596047;56925.290000000001;;;2024-07-23;;2038-12-15;0;0;Precificação na Curva Cliente;56925.2980235;0;0;56925.2980235;51063.277360500004;0;0;51063.277360500004;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;TESOURO DIRETO;TESOURO DIRETO - NTN-B-P;NTNB-P;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;320.94;399993.94;400992.06;174.66999999999999;0;6.1900000000000004;6.1900000000000004;IPCA;;;;1249.4300000000001;400817.39000000001;;;2024-08-02;;2045-05-15;0;0;Precificação na Curva Cliente;;;;;400992.06420000002;174.671595;0;400817.392605;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA0220079D;BRF;100% IPCA;;;;;25;27420.349999999999;30867.579999999998;0;0;6.8700000000000001;6.8700000000000001;IPCA;;;;1234.70346741;30867.579999999998;;;2024-08-07;;2032-07-15;0;0;Precificação na Curva Cliente;30867.58668525;0;0;30867.58668525;26175.449985749998;0;0;26175.449985749998;;
008248746;2026-06-16;2026-06-16;FUNDOS;FN;MCA II FICFIDC;;;;23711364000185;615847;;;75712.581020999976;;225690.62000000002;6278.9200000000001;0;;;;;;;2.9808865;219411.70000000001;;;;;;0;0;;;;;;;;;;;
008369140;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;43909.427209000001;;241612.82999999999;598.33000000000004;0;;;;;;;5.5025275158879996;241014.5;;;;;;0;0;;;;;;;;;;;
008311816;2026-06-16;2026-06-16;RENDA FIXA;BANCARIO;CDB;CDB-CDBC256Z7JJ;BANCO BTG PACTUAL S A;100% CDI;;;;;238911;2389.1100000000001;2556.0999999999999;33.390000000000001;0;0;100;CDI;;;;0.010699;2522.71;;;2025-12-12;;2027-12-13;0;0;Precificação na Curva Mercado;2556.1087889999999;33.399757800000003;0;2522.7090312;;;;;;
008324834;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;9;39172.059999999998;38150.240000000005;0;0;7.4800000000000004;7.46;IPCA;;;;4238.9162159999996;38150.240000000005;;;2026-03-05;;2033-05-15;0;0;Precificação na Curva Mercado;39673.679742;278.66055779999999;0;39395.019184199999;38150.245943999995;0;0;38150.245943999995;;
008720704;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;3256.0342209999999;;17916.420000000002;26.940000000000001;1.8799999999999999;;;;;;;5.5025275158879996;17887.599999999999;;;;;;0;0;;;;;;;;;;;
008720704;2026-06-16;2026-06-16;FUNDOS;FN;SPARTA TOP FIC RF CRPR LP;;;;14188162000100;536309;;;2517.6895009499999;;10499.93;22.969999999999999;0;;;;;;;4.1704605199999998;10476.960000000001;;;;;;0;0;;;;;;;;;;;
002294228;2026-06-16;2026-06-16;VALOR EM TRÂNSITO;RV;RENDIMENTO - FIC INFR BTGCI  ER;;;;;;;;1;;623.89999999999998;;;;;;;;;623.89999999999998;623.89999999999998;;;;;2026-06-22;0;0;;;;;;;;;;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;ARTESANAL CREDITO PRIVADO FICFIM;;;;20441301000168;535221;;;31923.440487849999;;144316.48000000001;6721.2000000000007;0;;;;;;;4.5207055260000004;137595.28;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;REAL INVESTOR CREDITO ESTRUT FICFIM CRPR;;;;46521568000159;4296812;;;27383.415112999999;;50138.919999999998;497.52999999999997;0;;;;;;;1.8309960000000001;49641.389999999999;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;PRASS FICFIM CRPR;;;;18093778000158;1728643;;;80778.364919040003;;391518.59999999998;23060.369999999999;0;;;;;;;4.8468249099999996;368458.22999999998;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;M8 CREDIT OPPORTUNITIES FICFIM CRPR;;;;26841302000186;755961;;;45765.858816259999;;120705.34;5722.5;0;;;;;;;2.6374537999999998;114982.84;;;;;;0;0;;;;;;;;;;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-ENMTA4;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.;100% IPCA;;;;;50;58633.379999999997;64247.889999999999;0;0;6.2000000000000002;6.2000000000000002;IPCA;;;;1284.95794785;64247.889999999999;;;2024-07-18;;2031-10-15;0;0;Precificação na Curva Cliente;64247.897392500003;0;0;64247.897392500003;59556.579599999997;0;0;59556.579599999997;;
008186983;2026-06-16;2026-06-16;FUNDOS;FN;M8 CAPITAL PLUS FIRF CRPR;;;;39958460000162;1234158;;;8560.9060819999995;;16364.76;99.469999999999999;0;;;;;;;1.9115686999999999;16265.289999999999;;;;;;0;0;;;;;;;;;;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-PEJA11;PRIO FORTE S.A.;100% IPCA;;;;;22;25399.68;27527.759999999998;0;0;6.6299999999999999;6.6299999999999999;IPCA;;;;1251.2621312199999;27527.759999999998;;;2024-07-18;;2032-08-15;0;0;Precificação na Curva Cliente;27527.76688684;0;0;27527.76688684;26093.119778;0;0;26093.119778;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-ENEV26;ENEVA S.A.;100% IPCA;;;;;30;34256.330000000002;38386.360000000001;0;0;6.3300000000000001;6.4000000000000004;IPCA;;;;1279.5456165000001;38386.360000000001;;;2024-08-07;;2035-09-15;0;0;Precificação na Curva Cliente;38386.368495000002;0;0;38386.368495000002;34735.704570000002;0;0;34735.704570000002;;
008296625;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;5;20973.759999999998;20967.579999999998;82.140000000000001;0;5.6100000000000003;5.6135000000000002;IPCA;;;;4193.5165139999999;20885.439999999999;;;2022-05-06;;2035-05-15;0;0;Precificação na Curva Mercado;24458.622340000002;605.80333725000003;0;23852.819002750002;20967.582569999999;82.147371749999991;0;20885.435198249997;;
008311816;2026-06-16;2026-06-16;RENDA FIXA;BANCARIO;CDB;CDB-CDB12685VXG;BANCO BTG PACTUAL S A;100% CDI;;;;;125531;1255.3099999999999;1323.9400000000001;15.44;0;0;100;CDI;;;;0.01054677;1308.5;;;2026-01-21;;2028-01-21;0;0;Precificação na Curva Mercado;1323.9465848700002;15.443231595749999;0;1308.5033532742502;;;;;;
008318052;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;4;16978.080000000002;16774.060000000001;33.009999999999998;0;7.4500000000000002;7.3399999999999999;IPCA;;;;4193.5165139999999;16741.049999999999;;;2025-09-19;;2035-05-15;0;0;Precificação na Curva Mercado;17482.912864000002;174.78457760000001;0;17308.128286400002;16774.066056;33.015216000000002;0;16741.05084;;
008318052;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;6;25215.27;25161.09;2.5899999999999999;0;7.4500000000000002;7.0800000000000001;IPCA;;;;4193.5165139999999;25158.5;;;2025-05-30;;2035-05-15;0;0;Precificação na Curva Mercado;26666.260362000001;265.99456065000004;0;26400.26580135;25161.099084000001;2.5913369999999998;0;25158.507747;;
008720704;2026-06-16;2026-06-16;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;45537.963529000001;;91860.940000000002;368.89999999999998;0;;;;;;;2.017238511325;91492.040000000008;;;;;;0;0;;;;;;;;;;;
009139755;2026-06-16;2026-06-16;FUNDOS;FN;M8 CREDIT ADVANCED FICFIDC;;;;50716952000184;8518115;;;85852.531935000006;;132029.10000000001;1332.1800000000001;0;;;;;;;1.5378592;130696.92;;;;;;0;0;;;;;;;;;;;
008595718;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;4;17020.009999999998;17293.77;154.83000000000001;0;7.4800000000000004;7.5099999999999998;IPCA;;;;4323.4449439999999;17138.939999999999;;;2025-11-04;;2035-05-15;0;0;Precificação na Curva Cliente;17293.779775999999;154.83274320000001;0;17138.947032799999;16774.066056;50.889999199999998;0;16723.176056799999;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-RISP24;AGUAS DO RIO 1 SPE S.A;100% IPCA;;;;;20000;20603.419999999998;22573.529999999999;0;0;7.75;7.75;IPCA;;;;1.12867691;22573.529999999999;;;2024-07-23;;2042-09-15;0;0;Precificação na Curva Cliente;22573.538199999999;0;0;22573.538199999999;17731.399999999998;0;0;17731.399999999998;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-UHSM12;UHE SAO SIMAO ENERGIA S.A.;100% IPCA;;;;;30;34179.919999999998;37611.159999999996;0;0;6.3499999999999996;6.3499999999999996;IPCA;;;;1253.705498;37611.159999999996;;;2024-07-23;;2036-10-15;0;0;Precificação na Curva Cliente;37611.164940000002;0;0;37611.164940000002;34576.602780000001;0;0;34576.602780000001;;
008318052;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;6;24510.439999999999;24419.57;0;0;6.9699999999999998;6.9699999999999998;IPCA;;;;4069.9297499999998;24419.57;;;2025-05-30;;2045-05-15;0;0;Precificação na Curva Mercado;25843.982922000003;245.44102694999998;0;25598.541895050002;24419.5785;0;0;24419.5785;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA02300HWK;BTG COMMODITIES;PRE;;;;;46;48167.360000000001;47341.990000000005;0;0;11.94;11.94;PRE;;;;1029.1737834;47341.990000000005;;;2024-08-07;;2033-09-15;0;0;Precificação na Curva Cliente;47341.994036399999;0;0;47341.994036399999;44254.022400580005;0;0;44254.022400580005;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-IBPB11;SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S A;100% IPCA;;;;;50;59244.25;61857.849999999999;0;0;6.54;6.54;IPCA;;;;1237.1571475000001;61857.849999999999;;;2024-07-18;;2040-11-15;0;0;Precificação na Curva Cliente;61857.857375000007;0;0;61857.857375000007;55604.24495;0;0;55604.24495;;
005749763;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA02300TSD;BTG COMMODITIES;100% IPCA;;;;;51;51623.910000000003;56680.940000000002;0;0;6.3799999999999999;6.3799999999999999;IPCA;;;;1111.3910572699999;56680.940000000002;;;2024-07-26;;2033-12-15;0;0;Precificação na Curva Cliente;56680.943920769998;0;0;56680.943920769998;52339.135402920001;0;0;52339.135402920001;;
016134090;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;10.81;;10.809999999999999;;;;;;;;;1;10.809999999999999;;;;;;0;0;;;;;;;;;;;
008186983;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;107.98;;107.97999999999999;;;;;;;;;1;107.97999999999999;;;;;;0;0;;;;;;;;;;;
009139755;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;20;83384.100000000006;85809.360000000001;751.88999999999999;0;7.2300000000000004;7.6299999999999999;IPCA;;;;4290.4682810000004;85057.470000000001;;;2026-01-16;;2035-05-15;0;0;Precificação na Curva Cliente;85809.365620000011;751.89075750000006;0;85057.474862500007;83870.330279999995;315.60780599999998;0;83554.722473999995;;
009139755;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;23;101288.07000000001;105675.11000000002;1249.8599999999999;0;7.4800000000000004;7.4800000000000004;IPCA;;;;4594.5700930000003;104425.25;;;2025-12-03;;2030-08-15;0;0;Precificação na Curva Cliente;105675.112139;1249.862918;0;104425.24922100001;102311.66291;577.17307219999998;0;101734.48983779999;;
008296625;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;873.92999999999995;;873.92999999999995;;;;;;;;;1;873.92999999999995;;;;;;0;0;;;;;;;;;;;
008318052;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;1157.6700000000001;;1157.6700000000001;;;;;;;;;1;1157.6700000000001;;;;;;0;0;;;;;;;;;;;
004432667;2026-06-16;2026-06-16;RENDA FIXA;BANCARIO;LCA;LCA-25F08539417;BANCO COOPERATIVO SICOOB S.A.;95% CDI;;;;;25;24963.310000000001;28206.27;0;0;0;95;CDI;;;;1128.25089628;28206.27;;;2025-07-09;;2027-06-30;0;0;Precificação na Curva Mercado;28206.272407;0;0;28206.272407;;;;;;
008324834;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;79.480000000000004;;79.47999999999999;;;;;;;;;1;79.47999999999999;;;;;;0;0;;;;;;;;;;;
005447565;2026-06-16;2026-06-16;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;52782.631587000003;;106475.16;543.58999999999992;0;;;;;;;2.017238511325;105931.56999999999;;;;;;0;0;;;;;;;;;;;
005447565;2026-06-16;2026-06-16;FUNDOS;FN;BNP PARIBAS MATCH DI FIRF CRPR;;;;09636393000107;535154;;;282.63499660000002;;154804.76000000001;560.42999999999995;0;;;;;;;547.71971680000001;154244.33000000002;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;9981.8854519999968;;54925.580000000002;171.26000000000002;4.3300000000000001;;;;;;;5.5025275158879996;54749.990000000005;;;;;;0;0;;;;;;;;;;;
005011677;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;12;49945.400000000001;50322.190000000002;214.31999999999999;0;7.0800000000000001;7.6699999999999999;IPCA;;;;4193.5165139999999;50107.870000000003;;;2026-01-20;;2035-05-15;0;0;Precificação na Curva Mercado;51354.602448000005;446.61952259999998;0;50907.982925400007;50322.198168000003;214.32855960000001;0;50107.869608400004;;
005011677;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;1;4270.5600000000004;4193.5100000000002;0;0;7.0800000000000001;7.0899999999999999;IPCA;;;;4193.5165139999999;4193.5100000000002;;;2025-12-05;;2035-05-15;0;0;Precificação na Curva Mercado;4441.5135129999999;37.151541199999997;0;4404.3619718;4193.5165139999999;0;0;4193.5165139999999;;
005749763;2026-06-16;2026-06-16;FUNDOS;FN;ARTESANAL CREDITO PRIVADO FICFIM;;;;20441301000168;535221;;;44524.94832145;;201284.17999999999;7692.6300000000001;0;;;;;;;4.5207055260000004;193591.54999999999;;;;;;0;0;;;;;;;;;;;
004432695;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA022007EP;KLABIN;100% IPCA;;;;;10;11147.860000000001;11268.24;0;0;7.29;7.29;IPCA;;;;1126.8247836400001;11268.24;;;2025-08-01;;2034-05-15;0;0;Precificação na Curva Mercado;11560.5417631;0;0;11560.5417631;11268.247836400002;0;0;11268.247836400002;;
004432695;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-TAEEB2;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;100% IPCA;;;;;9;9941.7700000000004;10284.860000000001;0;0;7.3799999999999999;7.3799999999999999;IPCA;;;;1142.7627440000001;10284.860000000001;;;2025-07-29;;2029-04-15;0;0;Precificação na Curva Mercado;10453.312359359999;0;0;10453.312359359999;10284.864696000001;0;0;10284.864696000001;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;GUEPARDO INSTITUCIONAL FICFIA;;;;08830947000131;909599;;;4114.0091929999999;;30558.950000000001;833.84000000000003;0;;;;;;;7.4280229699999998;29725.109999999997;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-16;2026-06-16;FUNDOS;FN;CHARLES RIVER FIA SUBCLASSE PRINCIPAL;;;;14438229000117;2345926;;;2139.9930920000002;;27019.93;302.99000000000001;0;;;;;;;12.626174701099;26716.940000000002;;;;;;0;0;;;;;;;;;;;
004837548;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-PETR27;PETROLEO BRASILEIRO S A PETROBRAS;100% IPCA;;;;;81;81000;119518.05;0;0;3.8999999999999999;3.8999999999999999;IPCA;;;;1475.53153559;119518.05;;;2019-10-09;;2034-09-15;0;0;Precificação na Curva Cliente;119518.05438279;0;0;119518.05438279;95416.534629000002;0;0;95416.534629000002;;
005011677;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;1;4258.0799999999999;4193.5100000000002;0;0;7.0800000000000001;7.0099999999999998;IPCA;;;;4193.5165139999999;4193.5100000000002;;;2025-07-03;;2035-05-15;0;0;Precificação na Curva Mercado;4464.4854869999999;48.209028000000004;0;4416.2764589999997;4193.5165139999999;0;0;4193.5165139999999;;
005011677;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;5;20884.009999999998;20967.579999999998;75.209999999999994;0;7.0800000000000001;7.6299999999999999;IPCA;;;;4193.5165139999999;20892.370000000003;;;2026-01-22;;2035-05-15;0;0;Precificação na Curva Mercado;21452.341405000003;184.28303475000001;0;21268.058370250004;20967.582569999999;75.212296874999993;0;20892.370273124998;;
005047408;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;9;39338.330000000002;38150.240000000005;0;0;7.54;7.3200000000000003;IPCA;;;;4238.9162159999996;38150.240000000005;;;2026-02-27;;2033-05-15;0;0;Precificação na Curva Mercado;39967.65855;298.25650507499995;0;39669.402044925002;38150.245943999995;0;0;38150.245943999995;;
005047408;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;2;8717.1200000000008;8477.8299999999999;0;0;7.54;7.4100000000000001;IPCA;;;;4238.9162159999996;8477.8299999999999;;;2026-03-03;;2033-05-15;0;0;Precificação na Curva Mercado;8839.6292059999996;63.402757200000003;0;8776.2264488000001;8477.8324319999992;0;0;8477.8324319999992;;
002294228;2026-06-17;2026-06-17;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;731.50817699999902;;1476.3899999999999;3.4100000000000001;0;;;;;;;2.018284034828;1472.98;;;;;;0;0;;;;;;;;;;;
005749763;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;4690;;414596;0;;;;;88.400000000000006;;;88.400000000000006;414596;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-17;2026-06-17;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;818.58000000000004;;818.58000000000004;;;;;;;;;1;818.58000000000004;;;;;;0;0;;;;;;;;;;;
003167491;2026-06-17;2026-06-17;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
008296625;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;JURO11;JURO11;;;;;SPARTA INFRACI;;765;;74511;0;;;;;97.400000000000006;;;97.400000000000006;74511;;;;;;0;0;;;;;;;;;;;
008598879;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;295;;26078;0;;;;;88.400000000000006;;;88.400000000000006;26078;;;;;;0;0;;;;;;;;;;;
008598879;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;KDIF11;KDIF11;;;;;KINEA INFRAFCI;;112;;13789.439999999999;0;;;;;123.12;;;123.12;13789.439999999999;;;;;;0;0;;;;;;;;;;;
008720704;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;KDIF11;KDIF11;;;;;KINEA INFRAFCI;;20;;2462.4000000000001;0;;;;;123.12;;;123.12;2462.4000000000001;;;;;;0;0;;;;;;;;;;;
008720704;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;HGCR11;HGCR11;;;;;FII HGCR PAXCI;;19;;1781.8200000000002;0;;;;;93.780000000000001;;;93.780000000000001;1781.8200000000002;;;;;;0;0;;;;;;;;;;;
005011677;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;BDIF11;BDIF11;;;;;FIC INFR BTGCI  ER;;210;;15246;0;;;;;72.599999999999994;;;72.599999999999994;15246;;;;;;0;0;;;;;;;;;;;
009139755;2026-06-17;2026-06-17;RENDA VARIÁVEL;ACAO;DIVS11;DIVS11;;;;;SPARTA DIVS CI;;780;;78694.199999999997;0;;;;;100.89;;;100.89;78694.199999999997;;;;;;0;0;;;;;;;;;;;
005749763;2026-06-17;2026-06-17;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;25377.220000000001;;25377.220000000001;;;;;;;;;1;25377.220000000001;;;;;;0;0;;;;;;;;;;;
005467664;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;330;;29172;0;;;;;88.400000000000006;;;88.400000000000006;29172;;;;;;0;0;;;;;;;;;;;
008296625;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;325;;28730;0;;;;;88.400000000000006;;;88.400000000000006;28730;;;;;;0;0;;;;;;;;;;;
008296625;2026-06-17;2026-06-17;RENDA VARIÁVEL;ACAO;NSDV11;NSDV11;;;;;NU IBOV DIV CI;;162;;24324.299999999999;0;;;;;150.15000000000001;;;150.15000000000001;24324.299999999999;;;;;;0;0;;;;;;;;;;;
008311816;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;FIXX11;FIXX11;;;;;ETF FIXX    CI;;603;;56235.780000000006;0;;;;;93.260000000000005;;;93.260000000000005;56235.780000000006;;;;;;0;0;;;;;;;;;;;
008311816;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;JURO11;JURO11;;;;;SPARTA INFRACI;;169;;16460.599999999999;0;;;;;97.400000000000006;;;97.400000000000006;16460.599999999999;;;;;;0;0;;;;;;;;;;;
008311816;2026-06-17;2026-06-17;RENDA VARIÁVEL;ACAO;NASD11;NASD11;;;;;TREND NASDAQCI;;211;;4460.54;0;;;;;21.140000000000001;;;21.140000000000001;4460.54;;;;;;0;0;;;;;;;;;;;
008324834;2026-06-17;2026-06-17;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;30;;2652;0;;;;;88.400000000000006;;;88.400000000000006;2652;;;;;;0;0;;;;;;;;;;;
005749763;2026-06-17;2026-06-17;RENDA VARIÁVEL;ACAO;XINA11;XINA11;;;;;XPETFCHINA  CI;;4937;;35151.440000000002;0;;;;;7.1200000000000001;;;7.1200000000000001;35151.440000000002;;;;;;0;0;;;;;;;;;;;
002294228;2026-06-17;2026-06-17;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;1911.8800000000001;;1911.8799999999999;;;;;;;;;1;1911.8799999999999;;;;;;0;0;;;;;;;;;;;
002294228;2026-06-17;2026-06-12;PREVIDÊNCIA;PP;REAL INVESTOR 70 PREVIDENCIA FI MULT;CERTIFICADO PREV 149607;;;33588607000193;639497.00;;;2453.9932199899999;;5246.1300000000001;;;;;;;;;2.1377912000000001;5246.1300000000001;2453.9932199899999;5246.1300000000001;;;;0;0;;;;;;;;;;Certificado Prev 149607;VGBL
